留言主题,clean_review,cut_review,地区,主谓宾
A市A5区桃花苑二期房屋存在质量安全问题！,A市A5区桃花苑二期房屋存在质量安全问题,市 A5 区 桃花 苑 二期 房屋 质量,A市,"房屋存在问题,（副词：）"
A市富绿新村提质改造工程质量太粗糙，项目不兑现,A市富绿新村提质改造工程质量太粗糙项目不兑现,市富 绿 新村 提质 改造 工程质量 太 粗糙 项目 兑现,A市,"提质兑现工程质量,（副词：太）"
A市梅溪湖温斯顿恶意拖欠退款,A市梅溪湖温斯顿恶意拖欠退款,市梅 溪湖 温斯顿 恶意 拖欠 退款,A市,"温斯顿拖欠退款,（副词：恶意）"
A市国安驾校退费遭遇霸王条款,A市国安驾校退费遭遇霸王条款,市 国安 驾校 退费 遭遇 霸王 条款,A市,"退费遭遇条款,（副词：）"
A市后湖小区南区乐尔乐超市每天播放超市广告，能小点声吗？,A市后湖小区南区乐尔乐超市每天播放超市广告能小点声吗,市 后湖 小区 南区 乐尔乐 超市 播放 超市 广告 小点声,A市,"超市播放广告,（副词：每天）"
反映A市城市交通存在的诸多问题,反映A市城市交通存在的诸多问题,市 城市交通 诸多,A市,"城市交通反映问题,（副词：）"
A市人民路京珠高速桥下绿灯设定太短,A市人民路京珠高速桥下绿灯设定太短,市 路 京珠 高速 桥下 绿灯 设定 太短,A市,"京珠设定太短,（副词：）"
A市高新线路的取消给在麓谷坐地铁上班的人带来了极大不便,A市高新线路的取消给在麓谷坐地铁上班的人带来了极大不便,市 高新 线路 取消 麓 谷 坐地铁 上班 带来 不便,A市,"取消带来不便,（副词：给）"
A市古汉城邮政小区M区多次违规停水！,A市古汉城邮政小区M区多次违规停水,市古 汉城 邮政 小区 M 区 违规 停水,A市,"区违规,（副词：多次）"
A市松雅湖东方航标2栋2楼有传销窝点,A市松雅湖东方航标2栋2楼有传销窝点,市松雅湖 东方 航标 栋 楼有 传销 窝点,A市,"窝点,（副词：）"
A市教师招聘不公平,A市教师招聘不公平,市 教师 招聘 公平,A市,"教师招聘,（副词：不）"
A市公交公司清扫公交车应该加以改进,A市公交公司清扫公交车应该加以改进,市 公交公司 清扫 公交车 加以改进,A市,"公交车加以改进,（副词：应该）"
A市长盛庭岚小区内打架斗殴威胁业主生命,A市长盛庭岚小区内打架斗殴威胁业主生命,市长 盛庭岚 区内 打架斗殴 威胁 业主 生命,A市,"区内威胁生命,（副词：打架斗殴）"
在A市​办理劳务派遣资质需要满足哪些条件？,在A市办理劳务派遣资质需要满足哪些条件,市 办理 劳务 派遣 资质 条件,A市,"劳务办理派遣,（副词：在）"
请问在A市办理大中专学生就业培训资质要满足哪些条件？,请问在A市办理大中专学生就业培训资质要满足哪些条件,请问 市 办理 大中专 学生 就业 培训 资质 条件,A市,"A市请问办理,（副词：在）"
A市公交公司的清扫令人寒心,A市公交公司的清扫令人寒心,市 公交公司 清扫 令人寒心,A市,"清扫,（副词：）"
建议A市912公交多增加班次,建议A市912公交多增加班次,建议 市 912 公交 增加 班次,A市,"A市建议增加,（副词：912）"
咨询A市公交409线路问题,咨询A市公交409线路问题,咨询 市 公交 409 线路,A市,"咨询问题,（副词：）"
A市德雅路什么时候修？,A市德雅路什么时候修,市 德雅 路 修,A市,"修,（副词：时候）"
咨询A市地铁3号线星沙文体中心站出口设置问题,咨询A市地铁3号线星沙文体中心站出口设置问题,咨询 市 地铁 号线 星沙 文体 中心站 出口 设置,A市,"咨询中心站,（副词：）"
A市民身份证丢失该如何查询身份证号码？,A市民身份证丢失该如何查询身份证号码,市民 身份证 丢失 查询 身份证 号码,A市,"身份证丢失号码,（副词：该）"
如何妥善解决目前A市常规公交经营困难的问题？,如何妥善解决目前A市常规公交经营困难的问题,妥善解决 市 常规 公交 经营 困难,A市,"常规妥善解决问题,（副词：如何）"
我觉得A市橘子洲的烟火蛮好的啊，请继续保持！,我觉得A市橘子洲的烟火蛮好的啊请继续保持,市 橘子洲 烟火 请,A市,"我觉得好,（副词：蛮）"
A市银盆岭大桥东引桥需要考虑分流,A市银盆岭大桥东引桥需要考虑分流,市银盆岭 大桥 东 引桥 分流,A市,"引桥需要考虑,（副词：）"
A市暮云街道丽发新城社区附近搅拌站噪音污染严重,A市暮云街道丽发新城社区附近搅拌站噪音污染严重,市 暮云 街道 丽发 新城 社区 搅拌站 噪音 污染,A市,"街道丽发污染,（副词：）"
建议在“我的A市”app中尽快接入法律服务的意见,建议在我的A市app中尽快接入法律服务的意见,建议 市 app 中 接入 法律 服务 意见,A市,"中建议接入,（副词：在）"
A市A3区政府违法选定评定机构，评估报告剥夺当事人正当权利,A市A3区政府违法选定评定机构评估报告剥夺当事人正当权利,市 A3 区政府 违法 选定 评定 机构 评估 报告 剥夺 当事人 正当权利,A市,"政府违法评估,（副词：）"
A市中级人民法院指鹿为马,A市中级人民法院指鹿为马,市 中级 人民法院 指鹿为马,A市,"指鹿为马,（副词：）"
请求解决A市湖开小区市民用水的问题,请求解决A市湖开小区市民用水的问题,请求 解决 市 湖开 小区 市民 用水,A市,"A市请求解决,（副词：）"
A市祥顺养老生活城预定养老床位涉嫌合同诈骗,A市祥顺养老生活城预定养老床位涉嫌合同诈骗,市祥顺 养老 生活 城 预定 养老 床位 涉嫌 合同诈骗,A市,"床位涉嫌合同诈骗,（副词：）"
外地的老人投靠A市子女如何养老,外地的老人投靠A市子女如何养老,外地 老人 投靠 市 子女 养老,A市,"老人投靠养老,（副词：如何）"
A市海航家多润拖欠员工工资和社保,A市海航家多润拖欠员工工资和社保,市 海航 家多润 拖欠 员工工资 社保,A市,"家多润拖欠员工工资,（副词：）"
A市天裕部分公寓没有空调外机位，开发商要业主自理,A市天裕部分公寓没有空调外机位开发商要业主自理,市 天裕 公寓 空调 外 机位 开发商 业主 自理,A市,"公寓没有空调,（副词：要）"
A市公交121路能否延长末班车时间？,A市公交121路能否延长末班车时间,市 公交 121 路 延长 末班车 时间,A市,"路延长时间,（副词：能否）"
A市灰汤旅游区乱象严重,A市灰汤旅游区乱象严重,市灰汤 旅游区 乱象,A市,"乱象严重,（副词：）"
A市泉塘上下班通勤困难，可否增开公交线路？,A市泉塘上下班通勤困难可否增开公交线路,市泉塘 上下班 通勤 困难 可否 增开 公交线路,A市,"上下班公交线路,（副词：可否）"
A市民是按区域位置划分的吗？,A市民是按区域位置划分的吗,市民 区域 位置 划分,A市,"A市民是划分,（副词：按）"
A市巿A5区中建嘉和城小区“生态停车场”变相的成货车物流停车场,A市巿A5区中建嘉和城小区生态停车场变相的成货车物流停车场,市 巿 A5 区 中建 嘉和城 小区 生态 停车场 变相 成 货车 物流 停车场,A市,"A市巿停车场,（副词：变相）"
对A市参保记录的几点疑问,对A市参保记录的几点疑问,市 参保 记录 几点 疑问,A市,"A市疑问A市,（副词：对）"
对A市参保记录的几点疑问,对A市参保记录的几点疑问,市 参保 记录 几点 疑问,A市,"A市疑问A市,（副词：对）"
A市明达中学附近快递点收费高,A市明达中学附近快递点收费高,市 明达 中学 快递 点 收费 高,A市,"收费高,（副词：）"
希望A市政府出台解决落实退休教师各项补贴的长效办法,希望A市政府出台解决落实退休教师各项补贴的长效办法,希望 市政府 出台 解决 落实 退休 教师 各项 补贴 长效 办法,A市,"政府希望出台,（副词：）"
新购A市澳海澜庭房屋水压无法满足生活需求，多次寻求相关部门任无法解决,新购A市澳海澜庭房屋水压无法满足生活需求多次寻求相关部门任无法解决,新购 市 澳海澜庭 房屋 水压 生活 需求 寻求 相关 部门 解决,A市,"水压满足需求,（副词：无法）"
希望A市社区巴士5号线能增加车次,希望A市社区巴士5号线能增加车次,希望 市 社区 巴士 号线 增加 车次,A市,"5号线希望增加,（副词：能）"
A市贺隆体育馆是否有启用的计划安排？,A市贺隆体育馆是否有启用的计划安排,市贺隆 体育馆 启用 计划 安排,A市,"体育馆有安排,（副词：是否）"
A市A1区浏城桥噪音污染，请求设置隔音屏障,A市A1区浏城桥噪音污染请求设置隔音屏障,市 A1 区 浏城桥 噪音 污染 请求 设置 隔音 屏障,A市,"噪音设置屏障,（副词：）"
西地省A市58车贷恶性退出，A4区立案已近半年毫无进展,西地省A市58车贷恶性退出A4区立案已近半年毫无进展,西地省 市 58 车贷 恶性 退出 A4 区 立案 近半年 进展,A市,"车贷退出进展,（副词：恶性）"
A市58车贷恶性退出立案近半年没有发过一次案情通报,A市58车贷恶性退出立案近半年没有发过一次案情通报,市 58 车贷 恶性 退出 立案 近半年 发 案情 通报,A市,"A市退出案情,（副词：恶性）"
A市火车站周边地铁建设扰民严重,A市火车站周边地铁建设扰民严重,市 火车站 周边 地铁 建设 扰民,A市,"建设严重地铁,（副词：）"
由A市汽车南站到B7县的大巴经常在高速路口就要乘客下车,由A市汽车南站到B7县的大巴经常在高速路口就要乘客下车,市 汽车 南站 B7 县 大巴 高速 路口 乘客 下车,A市,"大巴下车南站,（副词：由）"
A市205路公交连续10天不按时发车,A市205路公交连续10天不按时发车,市 205 路 公交 连续 10 天 发车,A市,"路发车,（副词：天）"
A市田涵剧院前地下工程是什么？,A市田涵剧院前地下工程是什么,市田涵 剧院 前 地下工程,A市,"地下工程是什么,（副词：）"
A市湖楚财富及两大国资委股东侵吞百姓血汗钱,A市湖楚财富及两大国资委股东侵吞百姓血汗钱,市 湖楚 财富 两大 国资委 股东 侵吞 百姓 血汗钱,A市,"财富侵吞血汗钱,（副词：及）"
A市鹏基诺亚山林即将成为爱尔眼科医院后花园,A市鹏基诺亚山林即将成为爱尔眼科医院后花园,市鹏 基诺 亚 山林 爱尔 眼科医院 后花园,A市,"山林成为后花园,（副词：即将）"
下雪后A市泊爱蓝湾小区和九道湾社区的自来水有刺鼻味！,下雪后A市泊爱蓝湾小区和九道湾社区的自来水有刺鼻味,下雪 市泊 爱 蓝湾 小区 九道 湾 社区 自来水 刺鼻 味,A市,"自来水有味,（副词：后）"
举报A市时代倾城小区商业门面违法销售商品等问题,举报A市时代倾城小区商业门面违法销售商品等问题,举报 市 时代 倾城 小区 商业 门面 违法 销售 商品,A市,"举报问题,（副词：）"
天气寒冷，建议对A市全市流浪人员发放过冬棉被，建立取暖场所,天气寒冷建议对A市全市流浪人员发放过冬棉被建立取暖场所,天气 寒冷 建议 市 全市 流浪 人员 发放 过冬 棉被 建立 取暖 场所,A市,"天气建议发放,（副词：寒冷）"
A市青竹湖曦园开发商强买强卖，拒不退还购房首付款,A市青竹湖曦园开发商强买强卖拒不退还购房首付款,市 青竹 湖曦园 开发商 强买强卖 拒 退还 购房 首付款,A市,"开发商强买强卖首付款,（副词：不）"
A市书院路在水一方大厦烂尾,A市书院路在水一方大厦烂尾,市 书院 路 在水一方 大厦 烂尾,A市,"烂尾,（副词：）"
A市全心全速揽投部邮政员涉嫌伪造回执联,A市全心全速揽投部邮政员涉嫌伪造回执联,市 全心 全速 揽 投部 邮政 员 涉嫌 伪造 回执 联,A市,"心揽员,（副词：全速）"
A市418线路经常20-30分钟不发车,A市418线路经常2030分钟不发车,市 418 线路 2030 分钟 发车,A市,"线路发车,（副词：经常）"
对A市最新公积金政策的疑问及建议,对A市最新公积金政策的疑问及建议,市 最新 公积金 政策 疑问 建议,A市,"疑问对疑问,（副词：）"
请加快创建A市食品安全城市建设步伐,请加快创建A市食品安全城市建设步伐,请 加快 创建 市 食品安全 城市 建设 步伐,A市,"请加快,（副词：）"
对A市城市轨道交通的一点建议,对A市城市轨道交通的一点建议,市 城市 轨道交通 一点 建议,A市,"轨道交通建议轨道交通,（副词：）"
请加快A市国家中心城市建设刻不容缓,请加快A市国家中心城市建设刻不容缓,请 加快 市 国家 中心 城市 建设 刻不容缓,A市,"建设请加快,（副词：）"
罔顾民意，A市楚江新区梅溪湖街道杨美公园建变电站真的合理吗？,罔顾民意A市楚江新区梅溪湖街道杨美公园建变电站真的合理吗,罔顾 民意 市 楚江 新区 梅 溪湖 街道 杨美 公园 建 变电站 真的,A市,"公园罔顾变电站,（副词：真的）"
反映A市梅溪湖鱼类管理问题,反映A市梅溪湖鱼类管理问题,市梅 溪湖 鱼类 管理,A市,"反映问题,（副词：）"
A市五矿万境水岸三期违规建设使用垃圾站,A市五矿万境水岸三期违规建设使用垃圾站,市 五矿 万境 水岸 三期 违规 建设 垃圾站,A市,"水岸建设垃圾站,（副词：三期）"
